ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
18938,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2972,3/1/2028,-41.66,C,Payroll Computer Checks,Z-US$,18956,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18939,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2972,3/1/2028,75.46,D,Payroll Computer Checks,Z-US$,18957,sa,1/1/1900,mini:NetIncomeLoss
18940,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2972,3/1/2028,-27,C,Payroll Computer Checks,Z-US$,18958,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18941,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2972,3/1/2028,17.65,D,Payroll Computer Checks,Z-US$,18959,sa,1/1/1900,mini:NetIncomeLoss
18942,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2972,3/1/2028,-931.14,C,Payroll Computer Checks,Z-US$,18960,sa,1/1/1900,mini:PaymentOfAccountsPayable
18943,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2972,3/1/2028,-315.36,C,Payroll Computer Checks,Z-US$,18961,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18944,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2972,3/1/2028,51.19,D,Payroll Computer Checks,Z-US$,18962,sa,1/1/1900,mini:NetIncomeLoss
18945,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2973,3/1/2028,-25.22,C,Payroll Computer Checks,Z-US$,18963,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18946,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2973,3/1/2028,13.22,D,Payroll Computer Checks,Z-US$,18964,sa,1/1/1900,mini:NetIncomeLoss
18947,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2973,3/1/2028,50.85,D,Payroll Computer Checks,Z-US$,18965,sa,1/1/1900,mini:NetIncomeLoss
18948,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2973,3/1/2028,-50.85,C,Payroll Computer Checks,Z-US$,18966,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18949,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2973,3/1/2028,-683.86,C,Payroll Computer Checks,Z-US$,18967,sa,1/1/1900,mini:PaymentOfAccountsPayable
18950,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2973,3/1/2028,-243.04,C,Payroll Computer Checks,Z-US$,18968,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18951,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2973,3/1/2028,990,D,Payroll Computer Checks,Z-US$,18969,sa,1/1/1900,mini:NetIncomeLoss
18952,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2973,3/1/2028,-107.65,C,Payroll Computer Checks,Z-US$,18970,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18953,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2973,3/1/2028,56.55,D,Payroll Computer Checks,Z-US$,18971,sa,1/1/1900,mini:NetIncomeLoss
18954,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2974,3/1/2028,815.38,D,Payroll Computer Checks,Z-US$,18972,sa,1/1/1900,mini:NetIncomeLoss
18955,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2974,3/1/2028,47.27,D,Payroll Computer Checks,Z-US$,18973,sa,1/1/1900,mini:NetIncomeLoss
18956,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2974,3/1/2028,-77.41,C,Payroll Computer Checks,Z-US$,18974,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18957,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2974,3/1/2028,-138.17,C,Payroll Computer Checks,Z-US$,18975,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18958,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2974,3/1/2028,11.06,D,Payroll Computer Checks,Z-US$,18976,sa,1/1/1900,mini:NetIncomeLoss
18959,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2974,3/1/2028,-640.99,C,Payroll Computer Checks,Z-US$,18977,sa,1/1/1900,mini:PaymentOfAccountsPayable
18960,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2974,3/1/2028,-17.14,C,Payroll Computer Checks,Z-US$,18978,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18961,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2974,3/1/2028,50.58,D,Payroll Computer Checks,Z-US$,18979,sa,1/1/1900,mini:NetIncomeLoss
18962,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2974,3/1/2028,-50.58,C,Payroll Computer Checks,Z-US$,18980,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18963,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2975,3/1/2028,-667.09,C,Payroll Computer Checks,Z-US$,18981,sa,1/1/1900,mini:PaymentOfAccountsPayable
18964,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2975,3/1/2028,-119.58,C,Payroll Computer Checks,Z-US$,18982,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18965,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2975,3/1/2028,-146.08,C,Payroll Computer Checks,Z-US$,18983,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18966,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2975,3/1/2028,49.27,D,Payroll Computer Checks,Z-US$,18984,sa,1/1/1900,mini:NetIncomeLoss
18967,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2975,3/1/2028,-50.69,C,Payroll Computer Checks,Z-US$,18985,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18968,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2975,3/1/2028,-15.54,C,Payroll Computer Checks,Z-US$,18986,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18969,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2975,3/1/2028,50.69,D,Payroll Computer Checks,Z-US$,18987,sa,1/1/1900,mini:NetIncomeLoss
18970,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2975,3/1/2028,11.52,D,Payroll Computer Checks,Z-US$,18988,sa,1/1/1900,mini:NetIncomeLoss
18971,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2975,3/1/2028,887.5,D,Payroll Computer Checks,Z-US$,18989,sa,1/1/1900,mini:NetIncomeLoss
18972,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2976,4/1/2028,-14.49,C,Payroll Computer Checks,Z-US$,18990,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18973,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2976,4/1/2028,-121.08,C,Payroll Computer Checks,Z-US$,18991,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18974,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2976,4/1/2028,937.5,D,Payroll Computer Checks,Z-US$,18992,sa,1/1/1900,mini:NetIncomeLoss
18975,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2976,4/1/2028,52.36,D,Payroll Computer Checks,Z-US$,18993,sa,1/1/1900,mini:NetIncomeLoss
18976,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2976,4/1/2028,-50.77,C,Payroll Computer Checks,Z-US$,18994,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18977,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2976,4/1/2028,50.77,D,Payroll Computer Checks,Z-US$,18995,sa,1/1/1900,mini:NetIncomeLoss
18978,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2976,4/1/2028,-171.28,C,Payroll Computer Checks,Z-US$,18996,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18979,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2976,4/1/2028,12.25,D,Payroll Computer Checks,Z-US$,18997,sa,1/1/1900,mini:NetIncomeLoss
18980,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2976,4/1/2028,-695.26,C,Payroll Computer Checks,Z-US$,18998,sa,1/1/1900,mini:PaymentOfAccountsPayable
18981,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2977,4/1/2028,-1038.33,C,Payroll Computer Checks,Z-US$,18999,sa,1/1/1900,mini:PaymentOfAccountsPayable
18982,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2977,4/1/2028,18.91,D,Payroll Computer Checks,Z-US$,19000,sa,1/1/1900,mini:NetIncomeLoss
18983,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2977,4/1/2028,-51.32,C,Payroll Computer Checks,Z-US$,19001,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18984,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2977,4/1/2028,1308.72,D,Payroll Computer Checks,Z-US$,19002,sa,1/1/1900,mini:NetIncomeLoss
18985,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2977,4/1/2028,-285.71,C,Payroll Computer Checks,Z-US$,19003,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18986,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2977,4/1/2028,51.32,D,Payroll Computer Checks,Z-US$,19004,sa,1/1/1900,mini:NetIncomeLoss
18987,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2977,4/1/2028,80.83,D,Payroll Computer Checks,Z-US$,19005,sa,1/1/1900,mini:NetIncomeLoss
18988,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2977,4/1/2028,-40.16,C,Payroll Computer Checks,Z-US$,19006,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18989,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2977,4/1/2028,-44.26,C,Payroll Computer Checks,Z-US$,19007,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18990,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2978,4/1/2028,70.24,D,Payroll Computer Checks,Z-US$,19008,sa,1/1/1900,mini:NetIncomeLoss
18991,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2978,4/1/2028,-252.06,C,Payroll Computer Checks,Z-US$,19009,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18992,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2978,4/1/2028,-51.64,C,Payroll Computer Checks,Z-US$,19010,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18993,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2978,4/1/2028,16.43,D,Payroll Computer Checks,Z-US$,19011,sa,1/1/1900,mini:NetIncomeLoss
18994,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2978,4/1/2028,-50.51,C,Payroll Computer Checks,Z-US$,19012,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18995,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2978,4/1/2028,-52.59,C,Payroll Computer Checks,Z-US$,19013,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
18996,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2978,4/1/2028,1137.79,D,Payroll Computer Checks,Z-US$,19014,sa,1/1/1900,mini:NetIncomeLoss
18997,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2978,4/1/2028,51.64,D,Payroll Computer Checks,Z-US$,19015,sa,1/1/1900,mini:NetIncomeLoss
18998,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2978,4/1/2028,-869.3,C,Payroll Computer Checks,Z-US$,19016,sa,1/1/1900,mini:PaymentOfAccountsPayable
18999,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2979,4/1/2028,-989.01,C,Payroll Computer Checks,Z-US$,19017,sa,1/1/1900,mini:PaymentOfAccountsPayable
19000,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2979,4/1/2028,-44.38,C,Payroll Computer Checks,Z-US$,19018,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19001,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2979,4/1/2028,18.96,D,Payroll Computer Checks,Z-US$,19019,sa,1/1/1900,mini:NetIncomeLoss
19002,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2979,4/1/2028,81.06,D,Payroll Computer Checks,Z-US$,19020,sa,1/1/1900,mini:NetIncomeLoss
19003,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2979,4/1/2028,-342.34,C,Payroll Computer Checks,Z-US$,19021,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19004,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2979,4/1/2028,1312.5,D,Payroll Computer Checks,Z-US$,19022,sa,1/1/1900,mini:NetIncomeLoss
19005,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2979,4/1/2028,-51.33,C,Payroll Computer Checks,Z-US$,19023,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19006,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2979,4/1/2028,51.33,D,Payroll Computer Checks,Z-US$,19024,sa,1/1/1900,mini:NetIncomeLoss
19007,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2979,4/1/2028,-36.79,C,Payroll Computer Checks,Z-US$,19025,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19008,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2980,4/1/2028,-167.49,C,Payroll Computer Checks,Z-US$,19026,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19009,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2980,4/1/2028,12.01,D,Payroll Computer Checks,Z-US$,19027,sa,1/1/1900,mini:NetIncomeLoss
19010,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2980,4/1/2028,50.61,D,Payroll Computer Checks,Z-US$,19028,sa,1/1/1900,mini:NetIncomeLoss
19011,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2980,4/1/2028,-16.91,C,Payroll Computer Checks,Z-US$,19029,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19012,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2980,4/1/2028,833.33,D,Payroll Computer Checks,Z-US$,19030,sa,1/1/1900,mini:NetIncomeLoss
19013,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2980,4/1/2028,-30,C,Payroll Computer Checks,Z-US$,19031,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19014,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2980,4/1/2028,-50.61,C,Payroll Computer Checks,Z-US$,19032,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19015,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2980,4/1/2028,-682.3,C,Payroll Computer Checks,Z-US$,19033,sa,1/1/1900,mini:PaymentOfAccountsPayable
19016,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2980,4/1/2028,51.36,D,Payroll Computer Checks,Z-US$,19034,sa,1/1/1900,mini:NetIncomeLoss
19017,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2981,4/1/2028,-542.56,C,Payroll Computer Checks,Z-US$,19035,sa,1/1/1900,mini:PaymentOfAccountsPayable
19018,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2981,4/1/2028,-156.99,C,Payroll Computer Checks,Z-US$,19036,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19019,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2981,4/1/2028,691.5,D,Payroll Computer Checks,Z-US$,19037,sa,1/1/1900,mini:NetIncomeLoss
19020,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2981,4/1/2028,50.4,D,Payroll Computer Checks,Z-US$,19038,sa,1/1/1900,mini:NetIncomeLoss
19021,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2981,4/1/2028,-50.4,C,Payroll Computer Checks,Z-US$,19039,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19022,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2981,4/1/2028,-18.72,C,Payroll Computer Checks,Z-US$,19040,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19023,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2981,4/1/2028,9.96,D,Payroll Computer Checks,Z-US$,19041,sa,1/1/1900,mini:NetIncomeLoss
19024,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2981,4/1/2028,-25.75,C,Payroll Computer Checks,Z-US$,19042,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19025,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2981,4/1/2028,42.56,D,Payroll Computer Checks,Z-US$,19043,sa,1/1/1900,mini:NetIncomeLoss
19026,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2982,4/1/2028,-289.4,C,Payroll Computer Checks,Z-US$,19044,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19027,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2982,4/1/2028,18.27,D,Payroll Computer Checks,Z-US$,19045,sa,1/1/1900,mini:NetIncomeLoss
19028,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2982,4/1/2028,-985.79,C,Payroll Computer Checks,Z-US$,19046,sa,1/1/1900,mini:PaymentOfAccountsPayable
19029,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2982,4/1/2028,1312.5,D,Payroll Computer Checks,Z-US$,19047,sa,1/1/1900,mini:NetIncomeLoss
19030,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2982,4/1/2028,51.99,D,Payroll Computer Checks,Z-US$,19048,sa,1/1/1900,mini:NetIncomeLoss
19031,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2982,4/1/2028,-28.22,C,Payroll Computer Checks,Z-US$,19049,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19032,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2982,4/1/2028,78.09,D,Payroll Computer Checks,Z-US$,19050,sa,1/1/1900,mini:NetIncomeLoss
19033,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2982,4/1/2028,-51.99,C,Payroll Computer Checks,Z-US$,19051,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19034,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2982,4/1/2028,-105.45,C,Payroll Computer Checks,Z-US$,19052,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19035,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2983,4/1/2028,-653.76,C,Payroll Computer Checks,Z-US$,19053,sa,1/1/1900,mini:PaymentOfAccountsPayable
19036,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2983,4/1/2028,-51.18,C,Payroll Computer Checks,Z-US$,19054,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19037,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2983,4/1/2028,-129.3,C,Payroll Computer Checks,Z-US$,19055,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19038,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2983,4/1/2028,11.83,D,Payroll Computer Checks,Z-US$,19056,sa,1/1/1900,mini:NetIncomeLoss
19039,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2983,4/1/2028,50.58,D,Payroll Computer Checks,Z-US$,19057,sa,1/1/1900,mini:NetIncomeLoss
19040,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2983,4/1/2028,908.79,D,Payroll Computer Checks,Z-US$,19058,sa,1/1/1900,mini:NetIncomeLoss
19041,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2983,4/1/2028,51.18,D,Payroll Computer Checks,Z-US$,19059,sa,1/1/1900,mini:NetIncomeLoss
19042,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2983,4/1/2028,-174.76,C,Payroll Computer Checks,Z-US$,19060,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19043,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2983,4/1/2028,-13.38,C,Payroll Computer Checks,Z-US$,19061,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19044,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2984,4/1/2028,1482.06,D,Payroll Computer Checks,Z-US$,19062,sa,1/1/1900,mini:NetIncomeLoss
19045,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2984,4/1/2028,51.58,D,Payroll Computer Checks,Z-US$,19063,sa,1/1/1900,mini:NetIncomeLoss
19046,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2984,4/1/2028,21.42,D,Payroll Computer Checks,Z-US$,19064,sa,1/1/1900,mini:NetIncomeLoss
19047,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2984,4/1/2028,-1094.32,C,Payroll Computer Checks,Z-US$,19065,sa,1/1/1900,mini:PaymentOfAccountsPayable
19048,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2984,4/1/2028,-52.14,C,Payroll Computer Checks,Z-US$,19066,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19049,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2984,4/1/2028,91.58,D,Payroll Computer Checks,Z-US$,19067,sa,1/1/1900,mini:NetIncomeLoss
19050,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2984,4/1/2028,-49.46,C,Payroll Computer Checks,Z-US$,19068,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19051,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2984,4/1/2028,-51.58,C,Payroll Computer Checks,Z-US$,19069,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19052,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2984,4/1/2028,-399.14,C,Payroll Computer Checks,Z-US$,19070,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19053,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2985,4/1/2028,-199.14,C,Payroll Computer Checks,Z-US$,19071,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19054,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2985,4/1/2028,12.85,D,Payroll Computer Checks,Z-US$,19072,sa,1/1/1900,mini:NetIncomeLoss
19055,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2985,4/1/2028,891,D,Payroll Computer Checks,Z-US$,19073,sa,1/1/1900,mini:NetIncomeLoss
19056,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2985,4/1/2028,54.93,D,Payroll Computer Checks,Z-US$,19074,sa,1/1/1900,mini:NetIncomeLoss
19057,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2985,4/1/2028,-703.38,C,Payroll Computer Checks,Z-US$,19075,sa,1/1/1900,mini:PaymentOfAccountsPayable
19058,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2985,4/1/2028,-24.53,C,Payroll Computer Checks,Z-US$,19076,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19059,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2985,4/1/2028,-50.7,C,Payroll Computer Checks,Z-US$,19077,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19060,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2985,4/1/2028,50.7,D,Payroll Computer Checks,Z-US$,19078,sa,1/1/1900,mini:NetIncomeLoss
19061,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2985,4/1/2028,-31.73,C,Payroll Computer Checks,Z-US$,19079,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19062,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2986,4/1/2028,-268.12,C,Payroll Computer Checks,Z-US$,19080,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19063,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2986,4/1/2028,-31.39,C,Payroll Computer Checks,Z-US$,19081,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
19064,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2986,4/1/2028,50.86,D,Payroll Computer Checks,Z-US$,19082,sa,1/1/1900,mini:NetIncomeLoss
19065,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2986,4/1/2028,14.42,D,Payroll Computer Checks,Z-US$,19083,sa,1/1/1900,mini:NetIncomeLoss
